date,station,AWND,AWNDattr,FMTM,FMTMattr,PRCP,PRCPattr,SNOW,SNOWattr,SNWD,SNWDattr,TMAX,TMAXattr,TMIN,TMINattr,WDF2,WDF2attr,WESD,WESDattr,WSF2,WSF2attr,WT01,WT01attr,WT07,WT07attr,WT08,WT08attr,WT13,WT13attr,WT16,WT16attr,PGTM,PGTMattr,WDF5,WDF5attr,WSF5,WSF5attr,WT02,WT02attr,WT09,WT09attr,WT05,WT05attr,WT03,WT03attr,WT14,WT14attr,WT18,WT18attr,WT17,WT17attr,WT19,WT19attr,WT11,WT11attr,WT22,WT22attr,WT04,WT04attr,WT06,WT06attr,TAVG,TAVGattr
2017-01-22,,38,",,W,",,,0,",,W,2400",0,",,W,",30,",,W,2400",33,",,W,2400",6,",,W,2400",40,",,W,",,,89,",,W,",,,,,,,,,,,,,50,",,W,",125,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,27,"H,,S,"
2017-01-23,,70,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",6,",,W,2400",-10,",,W,2400",40,",,W,",,,103,",,W,",,,,,,,,,,,,,40,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,1,"H,,S,"
2017-01-24,,71,",,W,",,,345,",,W,2400",20,",,W,",30,",,W,2400",11,",,W,2400",-16,",,W,2400",30,",,W,",,,116,",,W,",1,",,W,",,,,,,,,,,,40,",,W,",157,",,W,",,,,,,,,,,,,,,,,,,,,,1,",,W,",1,",,W,",-7,"H,,S,"
2017-01-25,,36,",,W,",,,3,",,W,2400",0,",,W,",30,",,W,2400",56,",,W,2400",-21,",,W,2400",340,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,330,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,22,"H,,S,"
2017-01-26,,34,",,W,",,,0,"T,,W,2400",0,",,W,",30,",,W,2400",83,",,W,2400",-21,",,W,2400",270,",,W,",,,89,",,W,",,,,,,,,,,,,,270,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,26,"H,,S,"
2017-01-27,,62,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",61,",,W,2400",11,",,W,2400",280,",,W,",,,116,",,W,",,,,,,,,,,,,,290,",,W,",161,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,34,"H,,S,"
2017-01-28,,50,",,W,",,,0,"T,,W,2400",0,"T,,W,",0,"T,,W,2400",44,",,W,2400",-10,",,W,2400",290,",,W,",,,125,",,W,",,,,,,,,,,,,,280,",,W,",148,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,17,"H,,S,"
2017-01-29,,35,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",56,",,W,2400",-32,",,W,2400",280,",,W,",,,98,",,W,",,,,,,,,,,,,,280,",,W,",125,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,4,"H,,S,"
2017-01-30,,30,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",17,",,W,2400",-71,",,W,2400",310,",,W,",,,63,",,W,",,,,,,,,,,,,,320,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-19,"H,,S,"
2017-01-31,,17,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",-38,",,W,2400",-110,",,W,2400",350,",,W,",,,58,",,W,",,,,,,,,,,,,,340,",,W,",67,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-64,"H,,S,"
2017-02-01,,22,",,W,",,,8,",,W,2400",10,",,W,",0,"T,,W,2400",11,",,W,2400",-66,",,W,2400",280,",,W,",,,58,",,W,",1,",,W,",,,1,",,W,",,,,,,,270,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-43,"H,,S,"
2017-02-02,,35,",,W,",,,0,"T,,W,2400",0,"T,,W,",0,"T,,W,2400",33,",,W,2400",-60,",,W,2400",280,",,W,",,,112,",,W,",,,,,,,,,,,,,280,",,W,",152,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-16,"H,,S,"
2017-02-03,,35,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",6,",,W,2400",-93,",,W,2400",260,",,W,",,,81,",,W,",,,,,,,,,,,,,230,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-41,"H,,S,"
2017-02-04,,42,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",-10,",,W,2400",-99,",,W,2400",280,",,W,",,,98,",,W,",,,,,,,,,,,,,270,",,W,",139,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-54,"H,,S,"
2017-02-05,,35,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",39,",,W,2400",-55,",,W,2400",220,",,W,",,,81,",,W,",,,,,,,,,,,,,230,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-21,"H,,S,"
2017-02-06,,51,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",6,",,W,2400",-49,",,W,2400",290,",,W,",,,112,",,W,",,,,,,,,,,,,,300,",,W,",165,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-11,"H,,S,"
2017-02-07,,48,",,W,",,,145,",,W,2400",104,",,W,",30,",,W,2400",-38,",,W,2400",-88,",,W,2400",30,",,W,",,,76,",,W,",1,",,W,",,,1,",,W,",,,,,,,40,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-64,"H,,S,"
2017-02-08,,34,",,W,",,,33,",,W,2400",5,",,W,",100,",,W,2400",100,",,W,2400",-93,",,W,2400",300,",,W,",,,130,",,W,",1,",,W,",,,,,,,,,,,290,",,W,",161,",,W,",,,,,,,,,,,,,,,,,,,,,1,",,W,",1,",,W,",-30,"H,,S,"
2017-02-09,,70,",,W,",,,109,",,W,2400",191,",,W,",50,",,W,2400",0,",,W,2400",-121,",,W,2400",320,",,W,",,,139,",,W,",1,",,W,",,,1,",,W,",,,,,,,340,",,W,",174,",,W,",1,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,-36,"H,,S,"
2017-02-10,,39,",,W,",,,0,"T,,W,2400",0,"T,,W,",180,",,W,2400",-99,",,W,2400",-160,",,W,2400",320,",,W,",,,130,",,W,",,,,,1,",,W,",,,,,,,310,",,W,",170,",,W,",,,1,",,W,",,,,,,,,,,,,,,,,,,,,,-121,"H,,S,"
2017-02-11,,50,",,W,",,,53,",,W,2400",152,",,W,",230,",,W,2400",-93,",,W,2400",-138,",,W,2400",360,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,360,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-123,"H,,S,"
2017-02-12,,47,",,W,",,,287,",,W,2400",239,",,W,",230,",,W,2400",-49,",,W,2400",-93,",,W,2400",50,",,W,",,,76,",,W,",1,",,W,",,,1,",,W,",,,,,,,50,",,W,",121,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,-83,"H,,S,"
2017-02-13,,87,",,W,",,,112,",,W,2400",170,",,W,",510,",,W,2400",-27,",,W,2400",-66,",,W,2400",320,",,W,",,,134,",,W,",1,",,W,",,,,,,,,,,,340,",,W,",188,",,W,",,,1,",,W,",,,,,,,,,,,,,,,,,,,,,-49,"H,,S,"
2017-02-14,,16,",,W,",,,0,",,W,2400",0,",,W,",460,",,W,2400",-10,",,W,2400",-121,",,W,2400",320,",,W,",,,63,",,W,",,,,,1,",,W,",,,,,,,320,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-51,"H,,S,"
2017-02-15,,34,",,W,",,,234,",,W,2400",43,",,W,",410,",,W,2400",39,",,W,2400",-88,",,W,2400",80,",,W,",,,107,",,W,",1,",,W,",,,,,,,,,,,90,",,W,",148,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-39,"H,,S,"
2017-02-16,,43,",,W,",,,69,",,W,2400",94,",,W,",430,",,W,2400",17,",,W,2400",-55,",,W,2400",20,",,W,",,,89,",,W,",1,",,W,",,,1,",,W,",,,,,,,20,",,W,",143,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-13,"H,,S,"
2017-02-17,,34,",,W,",,,0,",,W,2400",0,",,W,",380,",,W,2400",33,",,W,2400",-110,",,W,2400",310,",,W,",,,76,",,W,",,,,,,,,,,,,,330,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-33,"H,,S,"
2017-02-18,,25,",,W,",,,0,",,W,2400",0,",,W,",380,",,W,2400",50,",,W,2400",-93,",,W,2400",180,",,W,",,,63,",,W,",,,,,,,,,,,,,180,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-20,"H,,S,"
2017-02-19,,28,",,W,",,,0,",,W,2400",0,",,W,",330,",,W,2400",128,",,W,2400",-21,",,W,2400",320,",,W,",,,81,",,W,",,,,,,,,,,,,,320,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,59,"H,,S,"
2017-02-20,,54,",,W,",,,0,",,W,2400",0,",,W,",250,",,W,2400",56,",,W,2400",-38,",,W,2400",350,",,W,",,,94,",,W,",,,,,,,,,,,,,350,",,W,",143,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,35,"H,,S,"
2017-02-21,,23,",,W,",,,0,",,W,2400",0,",,W,",250,",,W,2400",28,",,W,2400",-93,",,W,2400",160,",,W,",,,58,",,W,",,,,,,,,,,,,,140,",,W,",67,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-18,"H,,S,"
2017-02-22,,12,",,W,",,,0,",,W,2400",0,",,W,",230,",,W,2400",94,",,W,2400",-21,",,W,2400",170,",,W,",,,31,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,"H,,S,"
2017-02-23,,18,",,W,",,,0,",,W,2400",0,",,W,",200,",,W,2400",106,",,W,2400",-32,",,W,2400",150,",,W,",,,58,",,W,",1,",,W,",,,1,",,W,",,,,,,,180,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,24,"H,,S,"
2017-02-24,,16,",,W,",,,8,",,W,2400",0,",,W,",180,",,W,2400",117,",,W,2400",28,",,W,2400",150,",,W,",,,40,",,W,",1,",,W,",,,1,",,W,",,,,,,,220,",,W,",58,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,80,"H,,S,"
2017-02-25,,28,",,W,",,,64,",,W,2400",0,",,W,",100,",,W,2400",100,",,W,2400",17,",,W,2400",260,",,W,",,,72,",,W,",1,",,W,",,,,,,,,,,,160,",,W,",103,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,62,"H,,S,"
2017-02-26,,54,",,W,",,,36,",,W,2400",0,",,W,",50,",,W,2400",78,",,W,2400",-38,",,W,2400",300,",,W,",,,116,",,W,",,,,,,,,,,,,,310,",,W,",152,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,48,"H,,S,"
2017-02-27,,43,",,W,",,,0,",,W,2400",0,",,W,",50,",,W,2400",111,",,W,2400",-38,",,W,2400",270,",,W,",,,107,",,W,",,,,,,,,,,,,,270,",,W,",148,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,19,"H,,S,"
2017-02-28,,19,",,W,",,,0,",,W,2400",0,",,W,",30,",,W,2400",78,",,W,2400",0,",,W,2400",120,",,W,",,,54,",,W,",1,",,W,",,,,,,,,,,,130,",,W,",89,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,44,"H,,S,"
2017-03-01,,21,",,W,",,,20,",,W,2400",0,",,W,",0,"T,,W,2400",89,",,W,2400",44,",,W,2400",200,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,190,",,W,",94,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,61,"H,,S,"
2017-03-02,,72,",,W,",,,0,"T,,W,2400",0,",,W,",0,"T,,W,2400",122,",,W,2400",-49,",,W,2400",280,",,W,",,,161,",,W,",1,",,W,",,,,,,,,,,,290,",,W,",206,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,61,"H,,S,"
2017-03-03,,47,",,W,",,,0,"T,,W,2400",0,"T,,W,",0,"T,,W,2400",6,",,W,2400",-88,",,W,2400",310,",,W,",,,94,",,W,",,,,,,,,,,,,,320,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-41,"H,,S,"
2017-03-04,,74,",,W,",,,0,"T,,W,2400",0,"T,,W,",0,"T,,W,2400",-82,",,W,2400",-138,",,W,2400",310,",,W,",,,134,",,W,",,,,,1,",,W,",,,,,,,350,",,W,",192,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-99,"H,,S,"
2017-03-05,,75,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",-5,",,W,2400",-132,",,W,2400",310,",,W,",,,116,",,W,",,,,,,,,,,,,,330,",,W,",174,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-89,"H,,S,"
2017-03-06,,21,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",44,",,W,2400",-149,",,W,2400",320,",,W,",,,54,",,W,",,,,,,,,,,,,,300,",,W,",67,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-54,"H,,S,"
2017-03-07,,21,",,W,",,,15,",,W,2400",0,"T,,W,",0,"T,,W,2400",44,",,W,2400",-38,",,W,2400",170,",,W,",,,45,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,7,"H,,S,"
2017-03-08,,29,",,W,",,,38,",,W,2400",0,",,W,",0,"T,,W,2400",122,",,W,2400",11,",,W,2400",300,",,W,",,,103,",,W,",1,",,W,",,,,,,,,,,,290,",,W,",134,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,59,"H,,S,"
2017-03-09,,60,",,W,",,,0,"T,,W,2400",0,"T,,W,",0,"T,,W,2400",61,",,W,2400",-16,",,W,2400",280,",,W,",,,165,",,W,",,,,,,,,,,,,,290,",,W,",215,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,43,"H,,S,"
2017-03-10,,31,",,W,",,,13,",,W,2400",30,",,W,",30,",,W,2400",-5,",,W,2400",-82,",,W,2400",340,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,340,",,W,",148,",,W,",,,1,",,W,",,,,,,,,,,,,,,,,,,,,,-18,"H,,S,"
2017-03-11,,76,",,W,",,,0,"T,,W,2400",0,"T,,W,",30,",,W,2400",-82,",,W,2400",-160,",,W,2400",290,",,W,",,,130,",,W,",,,,,,,,,,,,,290,",,W,",174,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-110,"H,,S,"
2017-03-12,,41,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",-38,",,W,2400",-171,",,W,2400",290,",,W,",,,94,",,W,",,,,,,,,,,,,,300,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-118,"H,,S,"
2017-03-13,,22,",,W,",,,0,",,W,2400",0,",,W,",0,"T,,W,2400",0,",,W,2400",-143,",,W,2400",150,",,W,",,,63,",,W,",,,,,,,,,,,,,160,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-82,"H,,S,"
2017-03-14,,74,",,W,",,,363,",,W,2400",414,",,W,",0,"T,,W,2400",-16,",,W,2400",-66,",,W,2400",30,",,W,",,,179,",,W,",1,",,W,",,,,,,,,,,,40,",,W,",264,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,-39,"H,,S,"
2017-03-15,,57,",,W,",,,3,",,W,2400",3,",,W,",300,",,W,2400",-5,",,W,2400",-66,",,W,2400",290,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,280,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-30,"H,,S,"
2017-03-16,,46,",,W,",,,0,",,W,2400",0,",,W,",280,",,W,2400",-5,",,W,2400",-93,",,W,2400",280,",,W,",,,98,",,W,",,,,,,,,,,,,,330,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-44,"H,,S,"
2017-03-17,,18,",,W,",,,0,",,W,2400",0,",,W,",280,",,W,2400",22,",,W,2400",-127,",,W,2400",350,",,W,",,,72,",,W,",,,,,,,,,,,,,330,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-49,"H,,S,"
2017-03-18,,23,",,W,",,,0,",,W,2400",0,",,W,",250,",,W,2400",0,",,W,2400",-116,",,W,2400",170,",,W,",,,58,",,W,",,,,,,,,,,,,,140,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-38,"H,,S,"
2017-03-19,,44,",,W,",,,0,",,W,2400",0,",,W,",230,",,W,2400",44,",,W,2400",-32,",,W,2400",60,",,W,",,,94,",,W,",,,,,,,,,,,,,80,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-6,"H,,S,"
2017-03-20,,43,",,W,",,,0,",,W,2400",0,",,W,",200,",,W,2400",100,",,W,2400",-10,",,W,2400",340,",,W,",,,98,",,W,",,,,,,,,,,,,,30,",,W,",125,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,34,"H,,S,"
2017-03-21,,23,",,W,",,,0,",,W,2400",0,",,W,",180,",,W,2400",83,",,W,2400",-10,",,W,2400",160,",,W,",,,63,",,W,",,,,,,,,,,,,,180,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,38,"H,,S,"
2017-03-22,,72,",,W,",,,3,",,W,2400",0,"T,,W,",180,",,W,2400",11,",,W,2400",-88,",,W,2400",340,",,W,",,,148,",,W,",,,,,,,,,,,,,340,",,W,",201,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-13,"H,,S,"
2017-03-23,,49,",,W,",,,0,",,W,2400",0,",,W,",180,",,W,2400",11,",,W,2400",-99,",,W,2400",330,",,W,",,,116,",,W,",,,,,,,,,,,,,330,",,W,",174,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-57,"H,,S,"
2017-03-24,,28,",,W,",,,71,",,W,2400",15,",,W,",130,",,W,2400",22,",,W,2400",-55,",,W,2400",210,",,W,",,,98,",,W,",1,",,W,",,,1,",,W,",,,,,,,220,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,1,",,W,",,,-17,"H,,S,"
2017-03-25,,28,",,W,",,,0,",,W,2400",0,",,W,",130,",,W,2400",56,",,W,2400",-16,",,W,2400",350,",,W,",,,58,",,W,",,,,,,,,,,,,,360,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,25,"H,,S,"
2017-03-26,,28,",,W,",,,0,"T,,W,2400",0,",,W,",100,",,W,2400",17,",,W,2400",-55,",,W,2400",60,",,W,",,,67,",,W,",,,,,,,,,,,,,50,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,-2,"H,,S,"
2017-03-27,,41,",,W,",,,191,",,W,2400",0,",,W,",100,",,W,2400",28,",,W,2400",6,",,W,2400",70,",,W,",,,81,",,W,",1,",,W,",,,1,",,W,",,,,,,,60,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,16,"H,,S,"
2017-03-28,,18,",,W,",,,64,",,W,2400",0,",,W,",100,",,W,2400",22,",,W,2400",0,",,W,2400",60,",,W,",,,54,",,W,",1,",,W,",,,,,,,,,,,70,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,12,"H,,S,"
2017-03-29,,51,",,W,",,,18,",,W,2400",0,",,W,",50,",,W,2400",78,",,W,2400",11,",,W,2400",330,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,330,",,W,",139,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,34,"H,,S,"
2017-03-30,,48,",,W,",,,0,",,W,2400",0,",,W,",50,",,W,2400",94,",,W,2400",0,",,W,2400",330,",,W,",,,103,",,W,",,,,,,,,,,,,,330,",,W,",148,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,43,"H,,S,"
2017-03-31,,28,",,W,",,,91,",,W,2400",76,",,W,",30,",,W,2400",33,",,W,2400",-5,",,W,2400",50,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,80,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,19,"H,,S,"
2017-04-01,,57,",,W,",,,282,",,W,2400",201,",,W,",200,",,W,2400",11,",,W,2400",0,",,W,2400",50,",,W,",,,112,",,W,",1,",,W,",,,,,,,,,,,60,",,W,",152,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,3,"H,,S,"
2017-04-02,,31,",,W,",,,0,",,W,2400",0,"T,,W,",180,",,W,2400",100,",,W,2400",-5,",,W,2400",350,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,340,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,28,"H,,S,"
2017-04-03,,26,",,W,",,,0,",,W,2400",0,",,W,",130,",,W,2400",111,",,W,2400",-32,",,W,2400",310,",,W,",,,72,",,W,",,,,,,,,,,,,,340,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,39,"H,,S,"
2017-04-04,,53,",,W,",,,183,",,W,2400",0,"T,,W,",80,",,W,2400",50,",,W,2400",11,",,W,2400",80,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,90,",,W,",143,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,28,"H,,S,"
2017-04-05,,34,",,W,",,,3,",,W,2400",0,"T,,W,",50,",,W,2400",61,",,W,2400",11,",,W,2400",40,",,W,",,,72,",,W,",1,",,W,",,,,,,,,,,,40,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,28,"H,,S,"
2017-04-06,,51,",,W,",,,465,",,W,2400",0,",,W,",30,",,W,2400",78,",,W,2400",22,",,W,2400",70,",,W,",,,112,",,W,",1,",,W,",,,,,,,,,,,80,",,W,",134,",,W,",1,",,W,",,,,,1,",,W,",,,,,,,,,,,,,,,,,31,"H,,S,"
2017-04-07,,36,",,W,",,,0,"T,,W,2400",0,",,W,",0,"T,,W,2400",106,",,W,2400",44,",,W,2400",180,",,W,",,,89,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",134,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,67,"H,,S,"
2017-04-08,,53,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",94,",,W,2400",28,",,W,2400",300,",,W,",,,98,",,W,",,,,,,,,,,,,,310,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,57,"H,,S,"
2017-04-09,,24,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",150,",,W,2400",-16,",,W,2400",280,",,W,",,,67,",,W,",,,,,,,,,,,,,320,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,61,"H,,S,"
2017-04-10,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",189,",,W,2400",6,",,W,2400",190,",,W,",,,63,",,W,",,,,,,,,,,,,,180,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,92,"H,,S,"
2017-04-11,,20,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",244,",,W,2400",50,",,W,2400",90,",,W,",,,40,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,"H,,S,"
2017-04-12,,18,",,W,",,,51,",,W,2400",0,",,W,",0,",,W,2400",156,",,W,2400",67,",,W,2400",150,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,,,,,1,",,W,",,,,,,,,,,,,,,,,,,,,,,,108,"H,,S,"
2017-04-13,,42,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",156,",,W,2400",11,",,W,2400",340,",,W,",,,89,",,W,",,,,,,,,,,,,,330,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,88,"H,,S,"
2017-04-14,,34,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",161,",,W,2400",0,",,W,2400",10,",,W,",,,63,",,W,",,,,,,,,,,,,,350,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,82,"H,,S,"
2017-04-15,,39,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",172,",,W,2400",-10,",,W,2400",180,",,W,",,,76,",,W,",,,,,,,,,,,,,170,",,W,",139,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,87,"H,,S,"
2017-04-16,,46,",,W,",,,8,",,W,2400",0,",,W,",0,",,W,2400",300,",,W,2400",83,",,W,2400",290,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,280,",,W,",157,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,181,"H,,S,"
2017-04-17,,54,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",206,",,W,2400",67,",,W,2400",320,",,W,",,,89,",,W,",,,,,,,,,,,,,280,",,W,",148,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,193,"H,,S,"
2017-04-18,,31,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",94,",,W,2400",0,",,W,2400",110,",,W,",,,63,",,W,",,,,,,,,,,,,,110,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,71,"H,,S,"
2017-04-19,,39,",,W,",,,41,",,W,2400",0,",,W,",0,",,W,2400",78,",,W,2400",-10,",,W,2400",170,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,150,",,W,",165,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,35,"H,,S,"
2017-04-20,,35,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",122,",,W,2400",56,",,W,2400",80,",,W,",,,58,",,W,",1,",,W,",,,,,,,,,,,90,",,W,",94,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,74,"H,,S,"
2017-04-21,,55,",,W,",,,91,",,W,2400",0,"T,,W,",0,",,W,2400",56,",,W,2400",33,",,W,2400",80,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,120,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,56,"H,,S,"
2017-04-22,,30,",,W,",,,33,",,W,2400",0,"T,,W,",0,",,W,2400",56,",,W,2400",22,",,W,2400",80,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,70,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,41,"H,,S,"
2017-04-23,,37,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",156,",,W,2400",11,",,W,2400",190,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",139,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,69,"H,,S,"
2017-04-24,,29,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",167,",,W,2400",17,",,W,2400",80,",,W,",,,67,",,W,",,,,,,,,,,,,,90,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,96,"H,,S,"
2017-04-25,,44,",,W,",,,137,",,W,2400",0,",,W,",0,",,W,2400",89,",,W,2400",50,",,W,2400",80,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,70,",,W,",121,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,69,"H,,S,"
2017-04-26,,34,",,W,",,,333,",,W,2400",0,",,W,",0,",,W,2400",122,",,W,2400",72,",,W,2400",60,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,70,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,89,"H,,S,"
2017-04-27,,23,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",156,",,W,2400",83,",,W,2400",100,",,W,",,,45,",,W,",1,",,W,",,,,,,,,,,,60,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,109,"H,,S,"
